assignment_key,source_url,source_title,source_type,source_accessed_at,evidence_locator,evidence_note
2013-MIA-offensive_coordinator-01-17-mike-sherman,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,2013 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 99 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2013-MIA-quarterbacks_coach-01-17-zac-taylor,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,2013 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 99 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2013-MIN-head_coach-01-17-leslie-frazier,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2013.parquet,nflverse play-by-play 2013,official_release,2026-08-27,"regular-season team games, weeks 1-17",Observed head coach on each included regular-season game; interval is first through last observed game week.
2013-MIN-offensive_coordinator-01-17-bill-musgrave,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,2013 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 185 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2013-MIN-quarterbacks_coach-01-17-craig-johnson,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,2013 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 185 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2013-NE-head_coach-01-17-bill-belichick,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2013.parquet,nflverse play-by-play 2013,official_release,2026-08-27,"regular-season team games, weeks 1-17",Observed head coach on each included regular-season game; interval is first through last observed game week.
2013-NO-head_coach-01-17-sean-payton,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2013.parquet,nflverse play-by-play 2013,official_release,2026-08-27,"regular-season team games, weeks 1-17",Observed head coach on each included regular-season game; interval is first through last observed game week.
2013-NO-offensive_coordinator-01-17-pete-carmichael,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,2013 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 191 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2013-NO-quarterbacks_coach-01-17-joe-lombardi,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,2013 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 191 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2013-NYG-head_coach-01-17-tom-coughlin,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2013.parquet,nflverse play-by-play 2013,official_release,2026-08-27,"regular-season team games, weeks 1-17",Observed head coach on each included regular-season game; interval is first through last observed game week.
2013-NYG-offensive_coordinator-01-17-kevin-gilbride,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,2013 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 197 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2013-NYG-quarterbacks_coach-01-17-sean-ryan,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,2013 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 197 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2013-NYJ-head_coach-01-17-rex-ryan,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2013.parquet,nflverse play-by-play 2013,official_release,2026-08-27,"regular-season team games, weeks 1-17",Observed head coach on each included regular-season game; interval is first through last observed game week.
2013-NYJ-quarterbacks_coach-01-17-david-lee,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,2013 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 111 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2013-PHI-head_coach-01-17-chip-kelly,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2013.parquet,nflverse play-by-play 2013,official_release,2026-08-27,"regular-season team games, weeks 1-17",Observed head coach on each included regular-season game; interval is first through last observed game week.
2013-PHI-offensive_coordinator-01-17-pat-shurmur,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,2013 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 203 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2013-PHI-quarterbacks_coach-01-17-bill-lazor,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,2013 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 203 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2013-PIT-head_coach-01-17-mike-tomlin,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2013.parquet,nflverse play-by-play 2013,official_release,2026-08-27,"regular-season team games, weeks 1-17",Observed head coach on each included regular-season game; interval is first through last observed game week.
2013-PIT-offensive_coordinator-01-17-todd-haley,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,2013 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 123 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2013-PIT-quarterbacks_coach-01-17-randy-fichtner,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,2013 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 123 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2013-SEA-head_coach-01-17-pete-carroll,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2013.parquet,nflverse play-by-play 2013,official_release,2026-08-27,"regular-season team games, weeks 1-17",Observed head coach on each included regular-season game; interval is first through last observed game week.
2013-SEA-offensive_coordinator-01-17-darrell-bevell,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,2013 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 221 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2013-SEA-quarterbacks_coach-01-17-carl-smith,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,2013 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 221 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2013-SF-head_coach-01-17-jim-harbaugh,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2013.parquet,nflverse play-by-play 2013,official_release,2026-08-27,"regular-season team games, weeks 1-17",Observed head coach on each included regular-season game; interval is first through last observed game week.
2013-SF-offensive_coordinator-01-17-greg-roman,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,2013 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 215 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2013-SF-quarterbacks_coach-01-17-geep-chryst,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,2013 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 215 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2013-TB-head_coach-01-17-greg-schiano,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2013.parquet,nflverse play-by-play 2013,official_release,2026-08-27,"regular-season team games, weeks 1-17",Observed head coach on each included regular-season game; interval is first through last observed game week.
2013-TB-offensive_coordinator-01-17-mike-sullivan,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,2013 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 227 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2013-TB-quarterbacks_coach-01-17-john-mcnulty,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,2013 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 227 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
