assignment_key,season,team_id,coach_id,coach_canonical_name,role,start_week,end_week,start_date,end_date,is_interim,is_shared,is_retained,verification_status,confidence_level,interval_basis,primary_source_url,notes
2014-ARI-offensive_coordinator-01-17-harold-goodwin,2014,ARI,coach-harold-goodwin,Harold Goodwin,offensive_coordinator,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202014%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2014-ARI-quarterbacks_coach-01-17-freddie-kitchens,2014,ARI,coach-freddie-kitchens,Freddie Kitchens,quarterbacks_coach,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202014%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2014-ATL-head_coach-01-17-mike-smith,2014,ATL,coach-mike-smith,Mike Smith,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2014.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2014-ATL-offensive_coordinator-01-17-dirk-koetter,2014,ATL,coach-dirk-koetter,Dirk Koetter,offensive_coordinator,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202014%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2014-ATL-quarterbacks_coach-01-17-glenn-thomas,2014,ATL,coach-glenn-thomas,Glenn Thomas,quarterbacks_coach,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202014%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2014-BAL-head_coach-01-17-john-harbaugh,2014,BAL,coach-john-harbaugh,John Harbaugh,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2014.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2014-BAL-offensive_coordinator-01-17-gary-kubiak,2014,BAL,coach-gary-kubiak,Gary Kubiak,offensive_coordinator,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202014%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2014-BAL-quarterbacks_coach-01-17-rick-dennison,2014,BAL,coach-rick-dennison,Rick Dennison,quarterbacks_coach,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202014%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2014-BUF-head_coach-01-17-doug-marrone,2014,BUF,coach-doug-marrone,Doug Marrone,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2014.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2014-BUF-offensive_coordinator-01-17-nathaniel-hackett,2014,BUF,coach-nathaniel-hackett,Nathaniel Hackett,offensive_coordinator,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202014%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2014-BUF-quarterbacks_coach-01-17-todd-downing,2014,BUF,coach-todd-downing,Todd Downing,quarterbacks_coach,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202014%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2014-CAR-head_coach-01-17-ron-rivera,2014,CAR,coach-ron-rivera,Ron Rivera,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2014.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2014-CAR-offensive_coordinator-01-17-mike-shula,2014,CAR,coach-mike-shula,Mike Shula,offensive_coordinator,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202014%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2014-CAR-quarterbacks_coach-01-17-ken-dorsey,2014,CAR,coach-ken-dorsey,Ken Dorsey,quarterbacks_coach,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202014%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2014-CHI-head_coach-01-17-marc-trestman,2014,CHI,coach-marc-trestman,Marc Trestman,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2014.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2014-CHI-offensive_coordinator-01-17-aaron-kromer,2014,CHI,coach-aaron-kromer,Aaron Kromer,offensive_coordinator,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202014%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2014-CHI-quarterbacks_coach-01-17-matt-cavanaugh,2014,CHI,coach-matt-cavanaugh,Matt Cavanaugh,quarterbacks_coach,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202014%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2014-CIN-head_coach-01-17-marvin-lewis,2014,CIN,coach-marvin-lewis,Marvin Lewis,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2014.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2014-CIN-offensive_coordinator-01-17-hue-jackson,2014,CIN,coach-hue-jackson,Hue Jackson,offensive_coordinator,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202014%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2014-CIN-quarterbacks_coach-01-17-ken-zampese,2014,CIN,coach-ken-zampese,Ken Zampese,quarterbacks_coach,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202014%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2014-CLE-head_coach-01-17-mike-pettine,2014,CLE,coach-mike-pettine,Mike Pettine,head_coach,1,17,,,false,false,false,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2014.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2014-CLE-offensive_coordinator-01-17-kyle-shanahan,2014,CLE,coach-kyle-shanahan,Kyle Shanahan,offensive_coordinator,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202014%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2014-CLE-quarterbacks_coach-01-17-dowell-loggains,2014,CLE,coach-dowell-loggains,Dowell Loggains,quarterbacks_coach,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202014%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2014-DAL-head_coach-01-17-jason-garrett,2014,DAL,coach-jason-garrett,Jason Garrett,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2014.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2014-DAL-offensive_coordinator-01-17-bill-callahan,2014,DAL,coach-bill-callahan,Bill Callahan,offensive_coordinator,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202014%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator/offensive. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2014-DAL-quarterbacks_coach-01-17-wade-wilson,2014,DAL,coach-wade-wilson,Wade Wilson,quarterbacks_coach,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202014%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2014-DEN-head_coach-01-17-john-fox,2014,DEN,coach-john-fox,John Fox,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2014.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2014-DEN-offensive_coordinator-01-17-adam-gase,2014,DEN,coach-adam-gase,Adam Gase,offensive_coordinator,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202014%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2014-DEN-quarterbacks_coach-01-17-greg-knapp,2014,DEN,coach-greg-knapp,Greg Knapp,quarterbacks_coach,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202014%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2014-DET-head_coach-01-17-jim-caldwell,2014,DET,coach-jim-caldwell,Jim Caldwell,head_coach,1,17,,,false,false,false,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2014.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2014-DET-offensive_coordinator-01-17-joe-lombardi,2014,DET,coach-joe-lombardi,Joe Lombardi,offensive_coordinator,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202014%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2014-GB-head_coach-01-17-mike-mccarthy,2014,GB,coach-mike-mccarthy,Mike McCarthy,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2014.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2014-GB-offensive_coordinator-01-17-tom-clements,2014,GB,coach-tom-clements,Tom Clements,offensive_coordinator,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202014%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
