assignment_key,season,team_id,coach_id,coach_canonical_name,role,start_week,end_week,is_interim,is_shared,verification_status,confidence_level,interval_basis,evidence_scope,source_url,source_type,source_accessed_at,evidence_locator,evidence_note,required_terms,weekly_review_required
2013-ARI-quarterbacks_coach-01-17-freddie-kitchens,2013,ARI,coach-freddie-kitchens,Freddie Kitchens,quarterbacks_coach,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 143 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2013-ATL-offensive_coordinator-01-17-dirk-koetter,2013,ATL,coach-dirk-koetter,Dirk Koetter,offensive_coordinator,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 149 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2013-ATL-quarterbacks_coach-01-17-glenn-thomas,2013,ATL,coach-glenn-thomas,Glenn Thomas,quarterbacks_coach,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 149 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2013-BAL-offensive_coordinator-01-17-jim-caldwell,2013,BAL,coach-jim-caldwell,Jim Caldwell,offensive_coordinator,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 45 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2013-BAL-quarterbacks_coach-01-17-craig-ver-steeg,2013,BAL,coach-craig-ver-steeg,Craig Ver Steeg,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://www.ravenspr.com/media_guide/BALTIMORE_RAVENS_MEDIA_GUIDE_2017.pdf,official_team_media_guide,2026-09-04,All-time Ravens coaches table on PDF page 50,"Official team media guide lists Craig Ver Steeg as Offensive Assistant/Quarterbacks from 2008 through 2017, explicitly covering 2013. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2013-BUF-offensive_coordinator-01-17-nathaniel-hackett,2013,BUF,coach-nathaniel-hackett,Nathaniel Hackett,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://www.buffalobills.com/team/transactions/2013,official_team,2026-09-04,January 9 2013 transaction entry,"Official team transaction log records Nathaniel Hackett being named offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",Named Nathaniel Hackett offensive coordinator,true
2013-CHI-offensive_coordinator-01-17-aaron-kromer,2013,CHI,coach-aaron-kromer,Aaron Kromer,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://www.chicagobears.com/news/bears-hire-kromer-as-offensive-coordinator-line-coach-9377423,official_team,2026-09-04,January 16 2013 official hiring announcement,"Official team announcement identifies Aaron Kromer as offensive coordinator and offensive line coach. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",Aaron Kromer|offensive coordinator and offensive line coach,true
2013-CAR-offensive_coordinator-01-17-mike-shula,2013,CAR,coach-mike-shula,Mike Shula,offensive_coordinator,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 155 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2013-CAR-quarterbacks_coach-01-17-ken-dorsey,2013,CAR,coach-ken-dorsey,Ken Dorsey,quarterbacks_coach,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 155 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2013-CHI-quarterbacks_coach-01-17-matt-cavanaugh,2013,CHI,coach-matt-cavanaugh,Matt Cavanaugh,quarterbacks_coach,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 161 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2013-CIN-offensive_coordinator-01-17-jay-gruden,2013,CIN,coach-jay-gruden,Jay Gruden,offensive_coordinator,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 57 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2013-CIN-quarterbacks_coach-01-17-ken-zampese,2013,CIN,coach-ken-zampese,Ken Zampese,quarterbacks_coach,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 57 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2013-CLE-offensive_coordinator-01-17-norv-turner,2013,CLE,coach-norv-turner,Norv Turner,offensive_coordinator,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 63 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2013-DAL-offensive_coordinator-01-17-bill-callahan,2013,DAL,coach-bill-callahan,Bill Callahan,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://www.dallascowboys.com/news/callahan-confirms-playcalling-role-for-2013-campaign-337871,official_team,2026-09-04,June 4 2013 official team article,"Official team article identifies Bill Callahan as offensive coordinator/offensive line coach. Weeks encode the season designation, not independently observed weekly tenure; the source separately gives explicit play-calling evidence.",offensive coordinator/offensive line coach Bill Callahan,true
2013-DAL-quarterbacks_coach-01-17-wade-wilson,2013,DAL,coach-wade-wilson,Wade Wilson,quarterbacks_coach,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 167 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2013-DEN-offensive_coordinator-01-17-adam-gase,2013,DEN,coach-adam-gase,Adam Gase,offensive_coordinator,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 69 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2013-DEN-quarterbacks_coach-01-17-greg-knapp,2013,DEN,coach-greg-knapp,Greg Knapp,quarterbacks_coach,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 69 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2013-DET-offensive_coordinator-01-17-scott-linehan,2013,DET,coach-scott-linehan,Scott Linehan,offensive_coordinator,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 173 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2013-DET-quarterbacks_coach-01-17-todd-downing,2013,DET,coach-todd-downing,Todd Downing,quarterbacks_coach,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 173 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2013-GB-offensive_coordinator-01-17-tom-clements,2013,GB,coach-tom-clements,Tom Clements,offensive_coordinator,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 179 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2013-GB-quarterbacks_coach-01-17-ben-mcadoo,2013,GB,coach-ben-mcadoo,Ben McAdoo,quarterbacks_coach,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 179 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2013-HOU-offensive_coordinator-01-17-rick-dennison,2013,HOU,coach-rick-dennison,Rick Dennison,offensive_coordinator,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 75 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2013-HOU-quarterbacks_coach-01-17-karl-dorrell,2013,HOU,coach-karl-dorrell,Karl Dorrell,quarterbacks_coach,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 75 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
